"item","subj","attractor","interference","rating","accuracy","Sentence"
3,"1510605985_6884f1743e67514fc5955c144bd924c0","match","no interference",6,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510606671_12bd01487e4cd19f993ae7e660af1c13","match","no interference",5,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510607933_9f6a6880b96a732b2f421a12d5bd87a6","match","no interference",6,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510608423_60c66e801f9bb2e881637bf2a4dbb119","match","no interference",7,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510609681_ae34db3d5e293742f9773cfa101031e0","match","no interference",5,0,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510611543_c56cbbf80d01c1249a23782874439dc6","match","no interference",6,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510622737_4af61fd525a114f51cec71d71007edcb","match","no interference",6,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510625509_b2a6a29de83a8972895967a796c03eb8","match","no interference",6,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510706146_c48ce0e7fa526b2c2cf463ccb09a159a","match","no interference",7,0,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510715740_ada4057ad46c1521a60aee12065ee3a7","match","no interference",5,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510719156_990f6db7e73077d6d26269e0c8417390","match","no interference",4,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510732492_7ad18dda4e8b0fc00af7a6a992fa5b98","match","no interference",6,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510736451_b0d3cf8ab7361899e6557abf7e053e9e","match","no interference",6,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510739228_4e9500ce615aaceb57a03fae6692087e","match","no interference",6,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510740313_9a9320511dd2a07fdba8c31e06e0a46d","match","no interference",7,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510742648_08a38a83e9cfb9ee8a0c02a184824639","match","no interference",3,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510750004_51af6eccd8cfb69103ea3bd6a2e5a67a","match","no interference",5,0,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510752251_8fd4af0146cedd6e9152d9a19db2105f","match","no interference",7,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510753369_7f1f5e6b1442d3bb93dac5dd37ab7014","match","no interference",4,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510761657_834b1fd9dde2a1a164505c2e629b275d","match","no interference",5,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510769472_2270ffb009ecf442ba4271e105f53d53","match","no interference",5,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510775737_61b0f4a11bceb733faf5a9e1b8e79b3a","match","no interference",7,0,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510778363_53ee19cf086c021a8e2221a7d6ad8f9b","match","no interference",6,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510783596_f784783f2b4550bbabab43316e20e67b","match","no interference",6,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510818325_69bc315e53056935d6e304b389caa32a","match","no interference",5,1,"The_opponent of_the bill secretly conspires against the_vote."
3,"1510576108_9697de20072f75e133e7ba5e2611ae8f","mismatch","no interference",4,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510578316_010d80fa03b7edd7cbac52ef14971fc4","mismatch","no interference",4,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510579322_78a2619a1ca29b5cb4f2d188c063df2a","mismatch","no interference",7,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510580473_2458c44af0402eb77746aad84a3a0686","mismatch","no interference",4,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510581882_13cfaba135448d77813e6ca8a26f11c4","mismatch","no interference",5,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510582346_75b98968c6e1ca03179e867de9b0fccb","mismatch","no interference",6,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510583279_0119f3dc2d1290a0a2755ea7993409c2","mismatch","no interference",7,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510584490_077683d7ccf258600da58c6fc9e4b5f1","mismatch","no interference",6,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510584609_3d528c08a84f4e642d15586b78d8d38c","mismatch","no interference",6,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510584770_d60ea2e75afeb803b6485e9204862dea","mismatch","no interference",6,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510584912_5aef88d7f2e85dfddbe9bee810b92b50","mismatch","no interference",3,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510585079_9bffedc86bedb01a9806bff1bdc3f3da","mismatch","no interference",5,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510585329_f531ec960118c02e0dc6169fc58d4a8b","mismatch","no interference",5,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510585790_d4120e5b2729e123b937ffef6fd6debf","mismatch","no interference",5,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510585977_aa63e804331b17ac061d5a532c524107","mismatch","no interference",6,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510586237_e392baa2a3dc582bcd4145f1154de5a7","mismatch","no interference",7,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510587307_31ee608397d2e7884e381309339d076b","mismatch","no interference",6,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510587330_de9ad5f7ca4b4dc968711b8b83a314e1","mismatch","no interference",3,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510587809_e02864ccc204d17684d32283c3548076","mismatch","no interference",5,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510589356_56abf8898c9dd49799abc14a50f7d785","mismatch","no interference",5,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510589403_18b21c2b6d0bb31b12772faaa03527f1","mismatch","no interference",6,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510589734_99f79ee49323921923875be86e4ded0f","mismatch","no interference",1,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510591791_4f5222fdefb3ad4ffb5ff629877e08be","mismatch","no interference",4,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510592742_ae9788cc7fba1553ec67b0e3b493d006","mismatch","no interference",4,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510592968_b8cbc22feaab81c567d1a3355f9cb8bb","mismatch","no interference",5,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510593454_efb55341ada5db5ee2b34286bdc503d0","mismatch","no interference",4,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510593472_22140f2427f2f6881b235419aea515b3","mismatch","no interference",5,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510593714_d940b9412c86e37a55279d6eab52d9ea","mismatch","no interference",5,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510594662_8f449edbc7a6f9f937c52fac1d98db20","mismatch","no interference",6,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510594919_e03c20d13fb971ef3737315799a28d47","mismatch","no interference",3,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510594920_9272e71fdcd2eae68c459fed60b6569e","mismatch","no interference",4,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510596247_35e952581a8fecb2373635291292c7da","mismatch","no interference",2,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510598084_f8248d29e38ccecac57760ec237edf30","mismatch","no interference",2,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510598332_bb4551ddb154ceb095877232042cf96e","mismatch","no interference",2,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510600116_f7d91260218b864ef4d45bc15abc2fb4","mismatch","no interference",4,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510602854_d9f93b71ce83efc99f921d7825318914","mismatch","no interference",5,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510603920_391f3f9c520a1d88b11f44cc4729fc08","mismatch","no interference",4,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510605524_4743252769cd12e7e03561e5f6cc1440","mismatch","no interference",1,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510606004_776db04a377eaa33793ae3de5edbc80d","mismatch","no interference",3,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510606756_429cadb2214e84372f522cee5229af7c","mismatch","no interference",5,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510607501_0db93b692b2ce569b1b7fdc81c80933a","mismatch","no interference",5,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510609695_1b0cb2c71171ba919da8edc006ad636b","mismatch","no interference",3,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510609706_e524c2b1e4a5c957d5cb85a527590346","mismatch","no interference",5,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510612053_b9c96b2ebab88d11fb23cd8de3e0f8b4","mismatch","no interference",7,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510612593_8c047409bccf151a11e9bab500bf4554","mismatch","no interference",7,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510613931_b53dec65202d5c7dc51bf72ccdc83859","mismatch","no interference",4,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510614976_0630dc8973ab35ed3e65b5db6169d2f8","mismatch","no interference",5,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510616561_d191cbb0b1cb43d1c0241b2e118eb8f5","mismatch","no interference",4,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510618925_20d4f6bfe9ece50ca45469dec0a24fc2","mismatch","no interference",6,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510620493_cf4d78ec46c98db18143b8bc6cea4d3a","mismatch","no interference",5,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510706178_997bb00f1107e0ab2f5c5368c4731fa4","mismatch","no interference",7,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510710544_4a64b4bc7c4e59c36b7127f9d94de0b3","mismatch","no interference",2,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510728758_a41f8dc5201ee8adc4837896b4fadb69","mismatch","no interference",5,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510729974_60b7d835ba4c3121170a9c272fbdbab4","mismatch","no interference",4,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510733405_42b079f3d204189d681b9d8817e3f538","mismatch","no interference",6,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510734238_9df2315ac3588819817424b4c54e97dc","mismatch","no interference",5,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510736451_6d3f26c27ba07df70c49af7d542196bf","mismatch","no interference",7,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510737232_b9d3fa8d052f2b91faf342402cb54e9d","mismatch","no interference",7,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510738080_6392237a80cb575ef284e19536743cc8","mismatch","no interference",4,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510742648_142ecb7f619ff39a4677558c35cd695c","mismatch","no interference",6,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510745170_d97f100a437a26a44c39f0f9cc116219","mismatch","no interference",6,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510747281_ad19bcd625e919f0228015aa503414b8","mismatch","no interference",1,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510748721_c045526865792fe10f20e89ff133e892","mismatch","no interference",6,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510754981_893aeadd2275cb10a7f6b56d69e65d26","mismatch","no interference",1,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510763523_6216adf468594a4c13af2530ec9458cc","mismatch","no interference",2,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510769520_d3fcc6020f0e85b6bee5f2303d5dc65b","mismatch","no interference",4,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510775746_090525df651b070f6105a769a6f2cff7","mismatch","no interference",5,0,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510781190_ca5eb784431656b0c41a0b13cae5d989","mismatch","no interference",3,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510786747_f96c1903a7c4a4cb2e56ed9c43dd6a61","mismatch","no interference",6,1,"The_opponent of_the bills secretly conspires against the_vote."
3,"1510803499_f88dba7fadac1db059d514e79b5e21de","mismatch","no interference",5,1,"The_opponent of_the bills secretly conspires against the_vote."
